gender,senior_citizen,partner,dependents,tenure,phone_service,internet_service,monthly_charges,contract,payment_method,total_charges,churn
Male,0,No,No,2,Yes,Fiber optic,53.53,One year,Bank transfer (automatic),98.27,0
Male,1,Yes,Yes,54,Yes,DSL,99.68,Month-to-month,Bank transfer (automatic),5584.64,0
Male,1,Yes,No,47,Yes,DSL,75.01,Month-to-month,Bank transfer (automatic),3314.74,0
Female,1,No,No,19,No,Fiber optic,42.0,Month-to-month,Mailed check,834.98,1
Male,0,No,Yes,63,Yes,DSL,23.39,Two year,Electronic check,1497.18,0
Male,0,Yes,Yes,11,Yes,DSL,80.83,Month-to-month,Electronic check,864.56,0
Female,1,Yes,Yes,18,Yes,Fiber optic,48.36,Month-to-month,Credit card (automatic),770.37,1
Male,1,No,Yes,11,Yes,Fiber optic,88.94,One year,Mailed check,868.34,1
Male,1,Yes,No,13,No,DSL,89.47,Two year,Mailed check,1253.56,0
Male,0,No,Yes,53,Yes,DSL,64.46,Month-to-month,Mailed check,3623.42,0
Male,0,Yes,No,51,Yes,Fiber optic,72.71,One year,Credit card (automatic),3174.19,1
Female,0,Yes,Yes,46,Yes,Fiber optic,81.91,Month-to-month,Credit card (automatic),3289.56,0
Female,0,No,Yes,62,Yes,Fiber optic,65.8,Two year,Electronic check,3458.57,0
Female,1,Yes,No,5,Yes,Fiber optic,107.49,One year,Bank transfer (automatic),468.84,1
Male,0,No,Yes,45,Yes,Fiber optic,25.75,One year,Mailed check,1037.62,0
Female,1,Yes,No,8,Yes,No,117.94,Month-to-month,Credit card (automatic),979.17,0
Female,1,Yes,No,69,Yes,DSL,21.41,One year,Credit card (automatic),1247.94,0
Male,1,No,Yes,46,Yes,DSL,39.23,Month-to-month,Bank transfer (automatic),1893.64,0
Female,1,Yes,Yes,55,Yes,DSL,90.25,Month-to-month,Credit card (automatic),5324.62,0
Male,0,Yes,No,41,Yes,DSL,26.67,One year,Mailed check,976.74,0
Female,1,No,No,28,Yes,Fiber optic,44.74,One year,Mailed check,1175.83,1
Female,0,No,No,50,Yes,No,33.71,Month-to-month,Bank transfer (automatic),1614.08,0
Male,0,No,No,61,Yes,DSL,91.8,Two year,Bank transfer (automatic),4891.31,0
Male,0,Yes,No,12,No,DSL,77.05,Month-to-month,Electronic check,934.04,0
Male,0,Yes,No,63,Yes,Fiber optic,24.58,One year,Mailed check,1503.32,0
Female,1,No,No,53,Yes,No,64.93,Month-to-month,Electronic check,2922.23,1
Male,0,Yes,No,6,Yes,DSL,39.27,Month-to-month,Electronic check,248.1,0
Female,0,Yes,Yes,68,Yes,Fiber optic,116.71,Two year,Credit card (automatic),7131.3,0
Male,0,No,No,13,Yes,No,29.01,Month-to-month,Electronic check,324.57,1
Male,0,Yes,No,43,Yes,Fiber optic,79.0,Two year,Credit card (automatic),3652.73,0
Female,1,Yes,No,9,Yes,Fiber optic,67.15,Month-to-month,Mailed check,511.74,1
Female,0,Yes,No,14,Yes,Fiber optic,76.96,One year,Bank transfer (automatic),900.22,1
Female,1,Yes,No,46,Yes,DSL,115.56,Month-to-month,Credit card (automatic),4687.24,0
Male,0,No,Yes,49,Yes,Fiber optic,52.81,One year,Bank transfer (automatic),2336.71,1
Male,1,No,No,50,Yes,DSL,94.37,Two year,Credit card (automatic),4401.36,0
Male,0,Yes,No,25,No,Fiber optic,63.64,One year,Electronic check,1588.05,1
Female,0,Yes,No,59,Yes,No,85.4,Month-to-month,Mailed check,4610.75,1
Female,0,No,No,3,Yes,DSL,55.3,One year,Bank transfer (automatic),160.16,0
Male,1,Yes,No,62,Yes,Fiber optic,41.17,One year,Bank transfer (automatic),2096.94,1
Female,1,No,No,22,No,DSL,26.53,Month-to-month,Credit card (automatic),537.01,0
Male,0,No,No,45,Yes,DSL,28.38,One year,Bank transfer (automatic),1361.0,0
Female,1,No,Yes,66,Yes,Fiber optic,115.86,One year,Electronic check,7810.86,1
Female,1,Yes,No,18,Yes,DSL,98.42,One year,Electronic check,1793.9,0
Female,0,No,No,30,Yes,Fiber optic,42.99,Month-to-month,Credit card (automatic),1159.66,1
Male,0,Yes,No,60,Yes,DSL,71.97,Month-to-month,Mailed check,4089.02,0
Female,1,No,Yes,63,Yes,No,90.85,Two year,Bank transfer (automatic),5950.07,0
Male,1,No,No,17,Yes,Fiber optic,53.96,One year,Bank transfer (automatic),962.12,0
Female,1,No,No,37,Yes,Fiber optic,62.88,Month-to-month,Credit card (automatic),2337.59,1
Male,0,No,No,24,Yes,Fiber optic,91.27,Two year,Credit card (automatic),2056.21,0
Female,0,No,Yes,37,Yes,Fiber optic,41.2,Month-to-month,Electronic check,1279.01,0
Male,0,Yes,No,27,No,DSL,71.69,Month-to-month,Credit card (automatic),1647.28,0
Male,0,Yes,Yes,0,Yes,No,39.43,One year,Electronic check,32.34,0
Female,1,No,No,67,Yes,DSL,18.31,One year,Mailed check,1120.52,0
Female,0,No,No,46,Yes,DSL,88.41,Two year,Credit card (automatic),3359.55,0
Male,0,Yes,No,33,Yes,Fiber optic,90.14,One year,Electronic check,2775.63,1
Female,0,No,No,7,Yes,Fiber optic,119.56,Month-to-month,Electronic check,816.3,1
Male,0,No,No,5,Yes,Fiber optic,36.46,Month-to-month,Bank transfer (automatic),177.73,1
Male,1,Yes,No,34,No,No,93.44,Month-to-month,Credit card (automatic),3063.79,1
Male,0,Yes,Yes,47,No,Fiber optic,114.69,Two year,Electronic check,4737.13,1
Male,1,Yes,Yes,19,Yes,DSL,83.75,Month-to-month,Bank transfer (automatic),1519.63,0
Male,0,Yes,No,54,Yes,DSL,116.24,Month-to-month,Mailed check,6746.21,1
Male,0,Yes,No,28,Yes,DSL,119.43,Month-to-month,Mailed check,3128.69,0
Male,0,Yes,No,0,Yes,Fiber optic,99.77,Month-to-month,Bank transfer (automatic),104.5,1
Male,1,Yes,No,39,Yes,DSL,119.93,Month-to-month,Mailed check,4299.18,1
Male,0,Yes,No,13,Yes,Fiber optic,81.83,One year,Credit card (automatic),1044.63,1
Female,0,No,No,1,No,Fiber optic,68.7,Month-to-month,Bank transfer (automatic),64.94,1
Female,1,Yes,No,9,Yes,Fiber optic,111.6,Two year,Credit card (automatic),1003.44,0
Male,1,No,Yes,20,Yes,DSL,102.76,Two year,Credit card (automatic),2164.78,0
Male,0,No,Yes,37,No,DSL,29.23,Month-to-month,Electronic check,1010.82,0
Female,1,No,Yes,72,Yes,No,48.88,Two year,Bank transfer (automatic),3578.92,0
Female,1,No,No,15,Yes,Fiber optic,44.59,Month-to-month,Bank transfer (automatic),701.93,1
Female,0,No,No,4,No,Fiber optic,105.24,Month-to-month,Electronic check,431.6,1
Female,1,Yes,No,13,Yes,Fiber optic,41.79,Month-to-month,Bank transfer (automatic),448.95,1
Female,0,No,Yes,23,Yes,No,49.01,Two year,Bank transfer (automatic),924.38,0
Female,0,Yes,No,14,Yes,DSL,70.92,One year,Electronic check,1042.1,0
Male,1,No,Yes,23,Yes,No,25.76,Month-to-month,Mailed check,598.18,0
Male,0,No,No,70,No,DSL,116.05,One year,Mailed check,8684.95,0
Male,1,Yes,Yes,27,Yes,No,68.09,One year,Mailed check,1647.32,0
Male,1,Yes,No,46,Yes,DSL,37.42,One year,Credit card (automatic),1764.13,0
Female,0,No,Yes,49,Yes,DSL,45.62,Month-to-month,Electronic check,2298.86,0
Female,0,Yes,No,9,Yes,DSL,99.4,Two year,Bank transfer (automatic),932.98,0
Female,0,Yes,No,18,Yes,No,82.67,One year,Bank transfer (automatic),1487.95,0
Male,1,Yes,No,30,Yes,No,65.39,Month-to-month,Mailed check,1679.14,1
Male,0,Yes,Yes,33,Yes,DSL,51.82,Two year,Mailed check,1705.01,0
Male,0,No,No,0,Yes,DSL,109.87,Month-to-month,Electronic check,107.36,1
Female,1,No,No,47,Yes,DSL,96.8,One year,Electronic check,4125.37,0
Male,1,Yes,No,21,Yes,DSL,91.25,One year,Mailed check,1675.26,0
Male,1,Yes,No,23,Yes,Fiber optic,63.49,Month-to-month,Electronic check,1533.47,1
Female,0,Yes,No,44,Yes,DSL,118.08,Month-to-month,Credit card (automatic),4452.07,0
Female,1,Yes,No,69,Yes,No,90.43,One year,Bank transfer (automatic),5801.47,1
Female,1,No,No,63,Yes,No,61.21,Two year,Electronic check,3786.54,0
Male,1,No,No,71,Yes,DSL,115.98,Two year,Mailed check,8832.96,1
Male,0,Yes,Yes,30,Yes,Fiber optic,109.36,One year,Credit card (automatic),3262.6,0
Male,1,No,No,8,Yes,No,93.48,Month-to-month,Electronic check,672.51,1
Male,0,Yes,Yes,15,No,No,96.23,Month-to-month,Bank transfer (automatic),1206.4,0
Female,1,No,No,25,Yes,Fiber optic,61.21,One year,Electronic check,1381.21,1
Male,0,No,No,21,Yes,DSL,69.75,Month-to-month,Credit card (automatic),1312.6,0
Male,0,No,Yes,15,Yes,DSL,37.54,One year,Mailed check,581.66,0
Female,1,No,No,11,Yes,Fiber optic,78.73,Month-to-month,Mailed check,794.94,1
Male,1,No,No,13,Yes,Fiber optic,55.73,Month-to-month,Mailed check,612.63,1
Male,1,Yes,No,48,Yes,Fiber optic,53.44,One year,Mailed check,2683.61,0
Male,0,Yes,Yes,35,Yes,Fiber optic,114.72,One year,Bank transfer (automatic),3311.31,1
Male,1,Yes,No,2,Yes,Fiber optic,34.81,One year,Electronic check,57.14,1
Male,0,No,No,41,Yes,DSL,102.66,Month-to-month,Electronic check,3970.98,0
Female,1,No,No,61,Yes,Fiber optic,46.71,Two year,Electronic check,2387.71,0
Female,1,No,No,31,Yes,No,20.92,Month-to-month,Bank transfer (automatic),561.65,0
Male,1,No,Yes,23,No,DSL,22.13,One year,Credit card (automatic),547.76,0
Male,1,Yes,Yes,19,Yes,DSL,61.78,One year,Electronic check,1220.23,0
Male,1,No,No,27,Yes,No,64.36,Month-to-month,Credit card (automatic),1770.13,1
Female,1,No,No,20,Yes,Fiber optic,50.67,One year,Credit card (automatic),1007.73,0
Female,0,Yes,No,67,No,Fiber optic,86.22,One year,Electronic check,4808.74,0
Female,0,Yes,No,72,Yes,No,67.5,Month-to-month,Electronic check,5041.45,1
Male,0,Yes,No,25,Yes,Fiber optic,25.56,One year,Mailed check,602.26,1
Male,1,Yes,No,67,Yes,No,53.5,Month-to-month,Electronic check,3030.92,1
Male,1,No,Yes,62,Yes,No,28.4,Two year,Bank transfer (automatic),1581.54,0
Male,0,No,No,5,Yes,DSL,24.42,Month-to-month,Mailed check,116.06,1
Male,0,No,Yes,35,Yes,Fiber optic,39.25,Month-to-month,Mailed check,1131.37,1
Female,0,Yes,No,47,Yes,DSL,89.46,One year,Bank transfer (automatic),3723.73,0
Male,0,No,No,30,Yes,Fiber optic,88.99,Month-to-month,Electronic check,2422.33,1
Female,0,No,No,33,Yes,Fiber optic,105.86,Two year,Credit card (automatic),3285.82,0
Female,1,Yes,No,36,Yes,Fiber optic,95.15,Month-to-month,Bank transfer (automatic),2810.59,0
Female,1,No,No,50,No,No,72.62,Month-to-month,Mailed check,3511.23,0
Male,0,Yes,No,21,Yes,Fiber optic,49.89,Month-to-month,Mailed check,912.94,1
Female,0,Yes,No,43,Yes,Fiber optic,18.59,Month-to-month,Electronic check,779.61,1
Male,1,Yes,Yes,17,Yes,Fiber optic,84.01,Month-to-month,Credit card (automatic),1259.9,1
Male,1,Yes,No,64,Yes,Fiber optic,47.55,Month-to-month,Mailed check,2814.07,0
Male,1,No,No,6,Yes,DSL,43.51,Month-to-month,Credit card (automatic),256.4,1
Male,0,Yes,Yes,4,Yes,Fiber optic,117.43,Month-to-month,Credit card (automatic),465.36,0
Female,0,Yes,No,2,Yes,Fiber optic,35.77,Month-to-month,Mailed check,59.23,0
Female,0,Yes,Yes,25,Yes,DSL,21.31,Month-to-month,Bank transfer (automatic),510.97,1
Female,1,Yes,No,44,Yes,Fiber optic,114.84,Month-to-month,Bank transfer (automatic),5216.31,0
Male,1,Yes,No,71,Yes,Fiber optic,49.21,Month-to-month,Electronic check,3052.52,1
Male,1,Yes,No,33,Yes,DSL,58.13,Month-to-month,Credit card (automatic),1838.33,0
Female,0,No,No,13,Yes,No,26.26,Month-to-month,Mailed check,319.66,1
Male,0,Yes,Yes,26,Yes,DSL,59.21,Month-to-month,Credit card (automatic),1602.55,0
Female,1,No,Yes,9,Yes,Fiber optic,117.17,Month-to-month,Bank transfer (automatic),985.01,1
Female,1,Yes,Yes,34,Yes,Fiber optic,88.79,Two year,Electronic check,3216.29,1
Female,1,No,Yes,53,Yes,DSL,66.33,Month-to-month,Mailed check,3479.04,0
Female,0,No,No,2,Yes,Fiber optic,49.36,Month-to-month,Electronic check,95.36,1
Male,0,Yes,No,56,Yes,DSL,55.34,One year,Electronic check,2776.43,0
Male,0,Yes,No,16,Yes,DSL,80.35,Month-to-month,Bank transfer (automatic),1253.58,1
Male,1,No,No,49,Yes,Fiber optic,43.95,Month-to-month,Electronic check,1839.4,0
Male,1,Yes,No,59,Yes,DSL,33.5,One year,Credit card (automatic),1834.63,0
Male,1,No,Yes,56,Yes,No,89.02,One year,Mailed check,4456.45,1
Female,0,Yes,Yes,48,Yes,Fiber optic,106.69,Two year,Mailed check,5091.79,0
Male,1,Yes,No,50,Yes,DSL,109.96,Two year,Electronic check,5600.48,0
Female,0,No,No,13,Yes,No,103.82,One year,Electronic check,1432.59,1
Female,1,No,No,9,Yes,Fiber optic,72.12,One year,Bank transfer (automatic),569.73,0
Female,1,Yes,No,27,Yes,Fiber optic,98.46,Month-to-month,Mailed check,2791.43,0
Male,1,No,No,44,Yes,Fiber optic,112.49,Two year,Bank transfer (automatic),5147.28,0
Female,1,No,Yes,45,Yes,No,20.38,One year,Mailed check,957.67,1
Male,1,Yes,Yes,56,Yes,DSL,60.03,Month-to-month,Electronic check,3403.78,1
Male,0,Yes,Yes,22,Yes,DSL,38.82,Month-to-month,Mailed check,759.76,0
Male,0,Yes,No,63,Yes,No,119.67,One year,Electronic check,7902.95,0
Male,1,Yes,No,32,Yes,DSL,112.82,Month-to-month,Electronic check,3523.17,0
Male,1,No,No,17,Yes,Fiber optic,99.82,Two year,Bank transfer (automatic),1718.25,0
Male,0,Yes,Yes,53,No,Fiber optic,48.18,Month-to-month,Electronic check,2230.18,0
Female,1,Yes,No,9,Yes,Fiber optic,115.11,Two year,Electronic check,891.91,1
Male,0,No,No,29,Yes,Fiber optic,20.98,Month-to-month,Mailed check,542.7,0
Male,1,No,No,57,Yes,No,37.18,One year,Mailed check,2019.56,0
Female,0,No,No,56,No,DSL,80.92,Month-to-month,Credit card (automatic),4206.71,0
Female,1,No,Yes,18,Yes,Fiber optic,98.89,Month-to-month,Credit card (automatic),1870.41,1
Female,0,Yes,Yes,12,Yes,Fiber optic,108.13,Month-to-month,Bank transfer (automatic),1068.39,1
Male,0,No,No,2,Yes,DSL,48.65,Month-to-month,Mailed check,81.81,1
Female,1,Yes,No,6,Yes,No,57.86,Month-to-month,Mailed check,314.04,1
Female,1,Yes,No,60,Yes,Fiber optic,64.39,Two year,Electronic check,3336.47,0
Male,0,Yes,No,57,Yes,DSL,20.75,Month-to-month,Credit card (automatic),1094.94,1
Male,1,No,No,36,Yes,No,106.12,One year,Mailed check,3845.44,0
Female,0,No,No,41,Yes,No,52.47,One year,Electronic check,2319.69,0
Male,0,Yes,Yes,23,No,DSL,38.33,Month-to-month,Bank transfer (automatic),769.22,0
Male,0,No,Yes,14,Yes,Fiber optic,59.74,Two year,Bank transfer (automatic),743.65,0
Female,0,No,No,0,No,DSL,90.48,One year,Mailed check,92.28,1
Female,1,Yes,No,49,Yes,DSL,106.83,One year,Electronic check,4662.69,0
Female,1,No,Yes,2,No,DSL,39.97,Two year,Credit card (automatic),80.18,0
Female,0,Yes,Yes,7,Yes,No,35.61,One year,Electronic check,242.22,0
Female,0,No,Yes,57,Yes,DSL,114.27,Two year,Credit card (automatic),6788.73,0
Male,1,Yes,Yes,42,Yes,DSL,74.19,Month-to-month,Mailed check,2582.11,1
Male,1,Yes,Yes,35,Yes,Fiber optic,55.31,Month-to-month,Credit card (automatic),2080.52,1
Female,0,Yes,Yes,15,Yes,Fiber optic,38.33,One year,Credit card (automatic),615.6,1
Male,0,Yes,No,10,Yes,DSL,119.52,Month-to-month,Mailed check,987.02,1
Male,0,No,No,34,Yes,DSL,91.36,One year,Credit card (automatic),2950.53,1
Female,0,No,No,26,Yes,Fiber optic,40.22,Month-to-month,Electronic check,966.63,1
Female,1,Yes,No,38,Yes,Fiber optic,27.31,Month-to-month,Electronic check,919.56,1
Male,1,No,No,12,Yes,Fiber optic,38.33,Two year,Mailed check,494.11,1
Male,1,No,No,16,Yes,DSL,43.27,Month-to-month,Bank transfer (automatic),599.13,0
Female,1,No,No,8,Yes,Fiber optic,29.33,Month-to-month,Electronic check,208.48,0
Male,0,No,No,30,Yes,Fiber optic,41.42,One year,Mailed check,1021.59,1
Female,1,Yes,Yes,20,Yes,DSL,29.91,One year,Credit card (automatic),580.77,0
Female,1,Yes,No,16,Yes,DSL,56.53,Two year,Credit card (automatic),944.1,0
Female,1,No,No,40,Yes,Fiber optic,67.59,Month-to-month,Electronic check,2654.12,0
Male,0,No,No,36,Yes,DSL,64.44,Two year,Mailed check,2295.29,0
Female,1,No,Yes,15,Yes,DSL,102.58,One year,Electronic check,1288.27,0
Male,0,No,No,51,No,No,43.91,Two year,Electronic check,2252.51,0
Female,1,Yes,No,25,Yes,Fiber optic,108.48,Month-to-month,Credit card (automatic),2512.24,0
Male,1,No,No,24,Yes,Fiber optic,110.63,Month-to-month,Credit card (automatic),2504.22,1
Male,1,Yes,Yes,34,Yes,DSL,115.9,Month-to-month,Electronic check,3830.67,1
Female,1,Yes,No,10,Yes,Fiber optic,36.46,One year,Electronic check,391.43,1
Male,1,Yes,No,30,Yes,Fiber optic,43.07,Month-to-month,Mailed check,1310.87,1
Female,0,Yes,Yes,42,Yes,No,81.63,Month-to-month,Mailed check,3420.99,1
Female,1,No,No,9,No,Fiber optic,32.37,One year,Electronic check,271.6,0
Male,1,Yes,No,41,Yes,Fiber optic,26.73,Month-to-month,Electronic check,908.48,0
Male,0,No,No,2,Yes,DSL,25.52,Month-to-month,Mailed check,49.0,0
Female,0,No,Yes,44,Yes,Fiber optic,79.83,Month-to-month,Electronic check,3483.82,0
Male,0,No,No,2,Yes,No,100.08,Two year,Credit card (automatic),200.78,0
Male,1,No,No,12,Yes,Fiber optic,44.41,One year,Bank transfer (automatic),521.22,0
Male,1,Yes,Yes,25,Yes,Fiber optic,113.22,One year,Mailed check,2542.06,0
Male,1,Yes,Yes,44,Yes,No,98.78,Two year,Mailed check,3813.76,0
Female,1,Yes,Yes,52,Yes,No,25.9,One year,Credit card (automatic),1135.92,0
Male,1,Yes,Yes,34,Yes,DSL,59.54,Month-to-month,Electronic check,2029.9,0
Female,1,No,No,9,No,DSL,24.94,One year,Credit card (automatic),240.71,0
Male,0,Yes,No,28,Yes,Fiber optic,111.35,Two year,Electronic check,2982.19,0
Female,0,Yes,Yes,57,Yes,No,93.77,Month-to-month,Credit card (automatic),5318.31,1
Male,0,Yes,No,6,Yes,Fiber optic,88.03,One year,Electronic check,528.22,0
Male,1,No,Yes,52,Yes,DSL,87.64,Month-to-month,Credit card (automatic),3928.26,0
Female,0,No,No,28,No,Fiber optic,47.09,Two year,Electronic check,1146.94,0
Male,0,Yes,No,0,Yes,DSL,113.22,One year,Credit card (automatic),98.97,0
Male,0,No,No,50,Yes,DSL,112.12,Two year,Bank transfer (automatic),5956.59,0
Female,1,No,No,1,Yes,DSL,93.43,One year,Electronic check,76.99,1
Male,1,No,No,26,Yes,DSL,65.83,Month-to-month,Bank transfer (automatic),1644.32,0
Male,1,Yes,Yes,14,Yes,Fiber optic,22.81,Month-to-month,Electronic check,293.18,1
Male,0,No,Yes,42,Yes,DSL,20.89,Two year,Mailed check,869.86,0
Female,1,Yes,No,4,Yes,DSL,32.09,Month-to-month,Electronic check,112.61,1
Female,1,Yes,Yes,6,No,Fiber optic,78.77,Month-to-month,Bank transfer (automatic),505.66,1
Female,1,No,No,38,Yes,DSL,99.41,One year,Credit card (automatic),3422.93,1
Female,0,No,Yes,72,Yes,Fiber optic,114.74,Month-to-month,Mailed check,8763.08,1
Male,0,Yes,No,2,Yes,DSL,35.89,Month-to-month,Bank transfer (automatic),69.86,0
Male,1,No,No,33,Yes,DSL,46.1,Month-to-month,Credit card (automatic),1411.4,0
Male,0,Yes,No,58,Yes,Fiber optic,23.52,Month-to-month,Bank transfer (automatic),1378.91,0
Male,1,No,No,21,Yes,DSL,118.88,One year,Electronic check,2406.1,0
Male,1,No,Yes,35,Yes,DSL,97.65,Month-to-month,Mailed check,2925.7,1
Female,0,No,Yes,61,Yes,DSL,67.03,Month-to-month,Electronic check,4101.78,0
Female,1,No,No,53,Yes,DSL,76.71,Two year,Mailed check,3946.38,0
Female,0,No,No,21,Yes,DSL,75.34,Month-to-month,Electronic check,1530.04,0
Female,1,No,No,54,Yes,DSL,43.94,One year,Credit card (automatic),2401.04,0
Female,0,No,No,49,Yes,DSL,36.91,Month-to-month,Bank transfer (automatic),1790.33,0
Male,0,No,No,36,Yes,DSL,48.29,Month-to-month,Bank transfer (automatic),1591.06,0
Female,0,Yes,Yes,32,Yes,No,43.21,One year,Electronic check,1248.33,0
Female,0,No,No,67,Yes,DSL,74.87,One year,Electronic check,4440.48,1
Male,1,Yes,No,63,Yes,DSL,49.44,Two year,Bank transfer (automatic),3019.84,0
Male,0,No,No,72,Yes,Fiber optic,92.35,Month-to-month,Mailed check,5970.79,1
Female,0,Yes,No,49,Yes,DSL,75.93,Month-to-month,Credit card (automatic),3167.35,0
Male,0,Yes,No,26,Yes,Fiber optic,72.29,Month-to-month,Mailed check,1923.71,1
Female,0,No,No,8,Yes,DSL,115.03,Month-to-month,Electronic check,804.63,1
Female,0,Yes,No,9,Yes,Fiber optic,50.89,Month-to-month,Bank transfer (automatic),395.2,0
Male,1,Yes,Yes,69,Yes,No,82.8,Two year,Bank transfer (automatic),5945.96,0
Male,1,No,No,26,Yes,DSL,18.01,One year,Electronic check,469.46,0
Male,0,Yes,No,8,Yes,DSL,93.17,Month-to-month,Bank transfer (automatic),759.67,0
Male,1,Yes,No,16,Yes,Fiber optic,69.26,Month-to-month,Electronic check,1009.64,1
Male,1,No,Yes,1,Yes,No,39.26,Month-to-month,Electronic check,38.5,1
Female,0,Yes,No,38,Yes,Fiber optic,18.15,Month-to-month,Electronic check,732.72,1
Male,1,Yes,No,43,Yes,Fiber optic,90.11,One year,Bank transfer (automatic),3462.08,0
Male,0,Yes,Yes,27,Yes,DSL,85.6,Two year,Bank transfer (automatic),1936.62,0
Male,0,Yes,Yes,54,Yes,Fiber optic,85.87,Month-to-month,Electronic check,4008.34,1
Female,0,Yes,Yes,35,Yes,DSL,62.62,Month-to-month,Credit card (automatic),2308.61,0
Male,0,Yes,No,70,Yes,Fiber optic,83.21,Month-to-month,Bank transfer (automatic),5202.61,0
Male,1,No,No,55,Yes,DSL,76.28,Month-to-month,Mailed check,3976.09,0
Female,1,No,Yes,5,Yes,Fiber optic,42.37,Two year,Electronic check,203.16,0
Male,0,Yes,No,20,Yes,DSL,70.91,One year,Electronic check,1516.91,1
Male,1,Yes,No,55,Yes,Fiber optic,70.49,Two year,Electronic check,3482.99,0
Male,1,No,No,39,Yes,Fiber optic,102.01,Two year,Credit card (automatic),3801.6,0
Male,1,No,No,54,Yes,No,62.22,Month-to-month,Credit card (automatic),3592.09,0
Male,1,Yes,No,24,Yes,No,62.48,One year,Electronic check,1308.11,1
Female,1,Yes,No,2,Yes,Fiber optic,118.41,One year,Mailed check,231.01,0
Male,0,Yes,Yes,57,Yes,Fiber optic,109.24,Month-to-month,Electronic check,5208.85,1
Male,1,No,No,57,Yes,DSL,42.71,Month-to-month,Electronic check,2162.72,1
Male,1,No,No,46,Yes,No,110.85,One year,Electronic check,4273.02,0
Female,1,No,No,29,Yes,Fiber optic,32.07,Two year,Electronic check,842.46,1
Female,1,Yes,No,0,No,Fiber optic,105.05,Month-to-month,Electronic check,91.78,1
Male,0,Yes,No,53,Yes,Fiber optic,36.7,Two year,Electronic check,1998.76,0
Male,0,Yes,No,48,Yes,Fiber optic,61.41,Two year,Mailed check,2772.24,0
Male,0,Yes,Yes,48,Yes,No,118.36,Two year,Mailed check,5256.89,0
Male,0,Yes,No,12,Yes,No,27.9,Month-to-month,Mailed check,334.8,0
Male,1,No,Yes,53,Yes,Fiber optic,103.66,Month-to-month,Mailed check,5858.08,1
Male,1,Yes,Yes,52,Yes,Fiber optic,68.46,One year,Mailed check,3198.24,0
Female,1,No,Yes,62,Yes,No,29.32,Month-to-month,Mailed check,1522.18,0
Male,1,Yes,Yes,41,Yes,Fiber optic,115.15,Month-to-month,Credit card (automatic),4006.1,0
Male,1,Yes,No,53,Yes,Fiber optic,74.02,One year,Electronic check,4091.26,0
Male,1,No,No,29,Yes,Fiber optic,107.83,Month-to-month,Bank transfer (automatic),3251.91,0
Female,1,No,No,50,Yes,Fiber optic,106.65,Month-to-month,Electronic check,5031.72,1
Female,1,Yes,Yes,50,Yes,Fiber optic,19.49,Two year,Mailed check,836.5,0
Male,1,No,No,56,Yes,Fiber optic,45.01,Month-to-month,Mailed check,2411.89,0
Male,0,Yes,No,62,Yes,No,52.37,Two year,Bank transfer (automatic),3226.78,0
Female,1,Yes,No,0,Yes,No,72.56,Month-to-month,Credit card (automatic),65.77,1
